DESPESA_AQUISICAO_BENS;TERRENOS_HABITACOES;DSC_AUTARQUIA;INFRAESTRUTURAS_BASICAS;ACESSIBILIDADES;ldk;DESPESA_TOTAL;JUROS_ENCARGOS;DESPESA_COM_PESSOAL;CODIGO_PERIODO;OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL;EDIFICIOS;DESPESA_CORRENTE;CODIGOINE;TRANSFERENCIAS_OUTRAS_DESPESAS_CAPITAL;TRANSFERENCIAS_CORRENTES;INVESTIMENTOS_OUTROS_INVESTIMENTOS_BENS_DE_CAPITAL
343203.99;0;ALVITO;118999.02;36289.6;T2_0203;2075116.49;13033.12;989518.39;T2;138887.76;158386.36;1522273.1;0203;100280.65;176517.6;452562.74
11661045.09;545116.67;AMADORA;678509.55;612885.9;T2_1115;32761202.6;51358.34;12326656.71;T2;190019.17;366643.12;29266035.8;1115;1101992.39;5226975.66;2393174.41
4845716.29;35984.77;AMARANTE;143187.93;465783.78;T2_1301;16072671.05;121654.26;4543390.67;T2;435808.81;2259020.43;10685709.89;1301;2047175.44;1174948.67;3339785.72
1154552;18131.5;AMARES;161302.32;3050765.92;T2_0301;10637950.63;236328.85;1778311.87;T2;465728.75;2130648.23;3571385.78;0301;1239988.13;402193.06;5826576.72
1875178.85;23233.5;ANADIA;982981.59;2142308.1;T2_0103;9290317.1;39329.06;1517829.21;T2;786404.48;1208171.79;3764444.36;0103;382773.28;332107.24;5143099.46
1019744.35;478151;ANGRA DO HEROÍSMO;24595.73;642831.11;T2_4301;8752783.88;138133.53;1863383.67;T2;144066.7;1067249.33;5319139.06;4301;1076750.95;2297877.51;2356893.87
1637592.59;44918.19;ANSIÃO;577752.28;1284782.72;T2_1003;6497574.63;163594.14;1125367.2;T2;218138.48;516952.94;3095671.16;1003;759358.86;169117.23;2642544.61
2453686.02;358000;ARCOS DE VALDEVEZ;327612.5;1594075.18;T2_1601;10548391.13;104724.03;2343990.31;T2;1373177.86;250114.24;5420838.5;1601;1224572.85;518438.14;3902979.78
1250040.89;2767.5;ARGANIL;35059.92;399973.79;T2_0601;5513994.81;96638.81;1621046.35;T2;146275.86;1193967.56;3289898.91;0601;446051.27;322172.86;1778044.63
950618.01;33818;ARMAMAR;44789.41;539618.86;T2_1801;3993295.86;148025.8;1359862.23;T2;103571.37;137154.02;2625312.47;1801;509031.73;166806.43;858951.66
2513176.82;208544.28;AROUCA;142841.49;1039962.54;T2_0104;9144605.2;60566.03;1566266.83;T2;309018.26;1986201.62;4619409.86;0104;838627.15;479400.18;3686568.19
989297.67;20775;ARRAIOLOS;348354.16;0;T2_0702;4181508.4;68766.06;1324836.29;T2;243621.2;148282.1;2762149.09;0702;658326.85;379249.07;761032.46
657833.73;0;ARRONCHES;757.38;18805.54;T2_1202;1987103.94;7890.15;779351.33;T2;257122.27;57821.9;1583441.94;1202;69154.91;138366.73;334507.09
1881002.3;0;ARRUDA DOS VINHOS;117789.49;402919.81;T2_1102;5459978.1;64517.49;1766534.92;T2;55549.14;165278.99;4142126.28;1102;576314.39;430071.57;741537.43
2691066.78;1083710;AVEIRO;18453.4;451053.02;T2_0105;18423999.06;1661277.55;5128678.3;T2;271143.06;309002.4;11848439.25;0105;4442197.93;2367416.62;2133361.88
594841.92;3735.9;AVIS;5571.45;369301.28;T2_1203;4240641.72;63226.7;1668545.18;T2;542126.33;24919.49;2542438.44;1203;752548.83;215824.64;945654.45
1877064.25;0;AZAMBUJA;139932;18878.59;T2_1103;6564159.8;110596.12;2713504.68;T2;75482.3;93634.68;5032965.05;1103;1203267.18;331800;327927.57
1752192.49;18701.4;BAIÃO;167713.45;580698.53;T2_1302;7069742.52;51429.98;2344884.63;T2;146886.75;916481.57;4400605.89;1302;838654.93;252098.79;1830481.7
7861810.32;489768;BARCELOS;171150.88;1088877.7;T2_0302;27883374.78;187696.54;5921472.49;T2;1056126.95;1076530.79;17879036.7;0302;6121883.76;3908057.35;3882454.32
296842.73;2262.49;BARRANCOS;0;32614.02;T2_0204;1825149.39;26865.86;926080.77;T2;37154.27;2270.99;1567433.59;0204;183414.03;317644.23;74301.77
5248577.11;20530.32;BARREIRO;369719.38;718595.79;T2_1504;18548021.56;154455.78;6955515.55;T2;610216.29;826226.15;14211857.14;1504;1790876.49;1853308.7;2545287.93
2093058.39;21332;BATALHA;38947.42;67723.42;T2_1004;5013038.29;30924.6;869425.45;T2;523653.38;842352.19;3415027.59;1004;104002.29;421619.15;1494008.41
2784811;0;BEJA;844921.05;626066.39;T2_0205;11306304.27;103475.8;3870769.37;T2;924556.37;236863.62;7389536.52;0205;1284360.32;630480.35;2632407.43
1049153.94;29282.59;BELMONTE;18023.13;283111.29;T2_0501;2277835.82;21813.05;506683.99;T2;36286.09;5088;1772608.38;0501;133436.34;194957.4;371791.1
2267062.43;0;BENAVENTE;225427.73;487997.98;T2_1405;8349104.72;39398.38;2969259.35;T2;146961.83;283513.99;6117957.55;1405;1087245.64;842237.39;1143901.53
1705132.28;1108.04;BOMBARRAL;779464.09;101875.09;T2_1005;5161828.07;57036.05;1661636.07;T2;114407.16;245469.99;3483579.94;1005;435923.76;59775.54;1242324.37
927450.94;21214.85;BORBA;41729.95;64098.04;T2_0703;3667179.42;128393.4;1463188.96;T2;270091.47;23228.06;2647363.7;0703;599453.35;128330.4;420362.37
1010327.66;109826.4;BOTICAS;227193.09;463286.97;T2_1702;5203316.26;40420.17;1077538.66;T2;1769959.79;0;2270452.47;1702;362597.54;142165.98;2570266.25
5864431.01;0;BRAGA;686772.76;1646949.11;T2_0303;42110487.89;733375.22;12148005;T2;2056761.68;1008501.4;23712275.92;0303;12999227.02;4966464.69;5398984.95
5985455.39;524169;BRAGANÇA;452606.31;1171687.52;T2_0402;15708983.64;141989.57;2938777.26;T2;873855.59;1660874.49;9612801.89;0402;1412988.84;546579.67;4683192.91
741933.4;382007.76;CABECEIRAS DE BASTO;648457.26;1597759.34;T2_0304;7634709.25;104221.17;2022236.24;T2;131866.06;608005.8;3341895.7;0304;924717.33;473504.89;3368096.22
1634888.34;0;CADAVAL;169122.61;560837.39;T2_1104;4662943.7;77963.51;1628560.89;T2;71517.13;98786.24;3630370.14;1104;132310.19;288957.4;900263.37
4102648.89;0;CALDAS DA RAINHA;41683.73;1014790.85;T2_1006;10201525.72;209496.41;2362527.2;T2;406601.49;133249.06;7644200.62;1006;960999.97;969528.12;1596325.13
793362.72;609;CALHETA (MADEIRA);51052.46;1268063;T2_3101;4280514.3;147948.61;963463.94;T2;106687.59;2473.57;2397495.09;3101;454133.59;492719.82;1428885.62
327721.54;0;CALHETA (SÃO JORGE);13962.62;585318.86;T2_4501;2294770.95;145582.86;794039.27;T2;82443.66;23680.24;1313918.51;4501;275447.06;46574.84;705405.38
997773.4;15105.39;CÂMARA DE LOBOS;93189.01;1349404.49;T2_3102;5208806.53;85690.62;1670658.84;T2;126560.96;93595.09;3045079.51;3102;485872.08;290956.65;1677854.94
3222961.09;0;CAMINHA;517556.04;398333.91;T2_1602;7400952.43;76136.63;2208240.44;T2;204375.07;259174.64;5624246.38;1602;397266.39;116908.22;1379439.66
1117259.16;31867.16;CAMPO MAIOR;2919.17;434699.63;T2_1204;3809134.05;46409.22;1611205.55;T2;83240.5;2711.83;3200992.49;1204;52703.27;426118.56;555438.29
1843226.76;22700.22;CANTANHEDE;7287.16;362874.43;T2_0602;8433465.02;308653.3;2328908.13;T2;398036.78;574753.53;5344913.55;0602;1722899.35;864125.36;1365652.12
804240.41;28167.5;CARRAZEDA DE ANSIÃES;6389.83;999068.22;T2_0403;4759046.38;55346.41;1394072.78;T2;303835.42;264086.94;2556385.78;0403;601112.69;302726.18;1601547.91
974483;3531.65;CARREGAL DO SAL;23369.42;477012.31;T2_1802;3782436.79;42716.65;953761.44;T2;292017.04;290850.34;2356595.71;1802;339060.32;385634.62;1086780.76
1390735;0;CARTAXO;6027.78;4512.89;T2_1406;7140102.86;168770.93;2615192.27;T2;946696.21;725756.3;4690808.99;1406;766300.69;516110.79;1682993.18
32207160.91;306342.07;CASCAIS;1108898.6;4670732.66;T2_1105;81120314.71;714544.49;15082969.13;T2;2647451.29;3369817.61;63536333.72;1105;5480738.76;15531659.19;12103242.23
1536427.71;11250;CASTANHEIRA DE PÊRA;169445.62;1887308.71;T2_1007;7310845.73;411871.83;692350.03;T2;1138256.37;686004.49;3227743.21;1007;190837.33;587093.64;3892265.19
3691463.23;895721.76;CASTELO BRANCO;116052.27;2582823.36;T2_0502;21197131.63;32222.38;3330028.8;T2;3575702.31;3162132.21;8619780.16;0502;2244919.56;1566065.75;10332431.91
1635891.54;0;CASTELO DE PAIVA;51376.68;270955.9;T2_0106;4549059.8;191752.68;1449937.1;T2;65473.91;59723.43;3774050.09;0106;327479.79;496468.77;447529.92
683265.91;1602.21;CASTELO DE VIDE;70937.01;848676.17;T2_1205;3164045.63;10316.68;1161179.54;T2;111140.78;18161.42;1976355.74;1205;137172.3;121593.61;1050517.59
1977255.02;43784.32;CASTRO DAIRE;449862.78;2243644.82;T2_1803;7946003.08;35194.4;1972936.94;T2;526347.12;37183.59;4308898.88;1803;336281.57;323512.52;3300822.63
1712628.64;50327.02;CASTRO MARIM;8058.78;653124.17;T2_0804;4617487.72;27377.23;1237457.85;T2;273371.07;9517.32;3527820.94;0804;95268.42;550357.22;994398.36
1153245.68;4420.58;CASTRO VERDE;23232.63;540443.62;T2_0206;6032373.63;33983.01;1788093.03;T2;484227.57;1046213.33;3542286.69;0206;391549.21;566964.97;2098537.73
1042163.08;0;CELORICO DA BEIRA;110624.81;332100.04;T2_0903;4637588.28;107358.94;1617672.13;T2;216038.82;197615.25;3225974.37;0903;555234.99;458780.22;856378.92
2084717.79;188899.35;CELORICO DE BASTO;20377.47;713997.88;T2_0305;8759036.65;378524.64;2204360.78;T2;261234.39;1755891.81;5219109.62;0305;599526.13;551506.41;2940400.9
1447955.99;68743.76;CHAMUSCA;350967.47;440027.06;T2_1407;5654294.84;162713.74;1594014.15;T2;334675.01;101812.08;3634931.03;1407;723138.43;430247.15;1296225.38
3632879.52;35949.48;CHAVES;907495.98;2421404.4;T2_1703;15980079.67;277502.1;3902036.85;T2;1057832.95;1321981.24;8449234.4;1703;1786181.22;636815.93;5744664.05
1814161.11;250;CINFÃES;166690.62;580271.39;T2_1804;7588367.19;10643.3;2010364.53;T2;618364.28;1339463.83;4061483;1804;821844.07;226314.06;2705040.12
11423036.14;711191.97;COIMBRA;111598.82;532710.42;T2_0603;48719956.96;801874.74;12532625.74;T2;5019425.14;283418.01;30693682.93;0603;11367929.67;5936146.31;6658344.36
1892362.57;15542.32;CONDEIXA-A-NOVA;140927.6;321341.49;T2_0604;5393899.89;88417.45;1474813.59;T2;475508.6;217203.51;3768061.81;0604;455314.56;312468.2;1170523.52
711674.14;110422.66;CONSTÂNCIA;59748.05;795012.03;T2_1408;3855613.04;48295.38;951420.88;T2;152851.04;534750.21;1898043.23;1408;304785.82;186652.83;1652783.99
1999362.08;55077.63;CORUCHE;8374.27;179960.39;T2_1409;8570206.14;45619.01;2905446.45;T2;807763.49;1769453.14;5461434.29;1409;288142.93;511006.75;2820628.92
129970.51;0;CORVO;31772.75;559819.86;T2_4901;1137383.72;11769.82;260941.66;T2;56362.65;0;424868.34;4901;64560.12;22186.35;647955.26
3248737.3;595895.25;COVILHÃ;492652.09;1636813.99;T2_0503;17304105.48;656078.21;2980663.6;T2;1529519.27;1203193.66;9062980.09;0503;2783051.13;2177500.98;5458074.26
893478.64;1083.75;CRATO;298823.2;46511.05;T2_1206;3428230.58;47291.14;933428.92;T2;722580.97;46419.61;2151062.67;1206;161749.33;276863.97;1115418.58
664630.24;1800;CUBA;153656.99;452932.67;T2_0207;2736405.15;33155.59;970624.55;T2;52750.08;60372.26;1862884.53;0207;152008.62;194474.15;721512
3219644.07;608905.35;ELVAS;1884.8;2520079.02;T2_1207;12161594.14;10556.74;2545247.76;T2;1774260.81;583044.64;6599210.57;1207;74208.95;823762;5488174.62
2067772.02;0;ENTRONCAMENTO;1238572.21;255643.6;T2_1410;7297524.26;182164.47;2438886.7;T2;547131.74;48099.96;4841742.53;1410;366334.22;152919.34;2089447.51
3245476.8;51893.56;ESPINHO;72322.19;247715.41;T2_0107;11501641.28;63373.41;4376673.37;T2;1388491.37;466477.8;8734831.12;0107;539909.83;1049307.54;2226900.33
2501296.13;8992.88;ESPOSENDE;415.35;468255.39;T2_0306;8419895.48;96053.19;1798046.7;T2;304200.2;605690.51;6166116.58;0306;866224.57;1770720.56;1387554.33
1942455.89;77361;ESTARREJA;695505.67;461640.66;T2_0108;9138618.24;96473.83;2076086.28;T2;959924.7;1828519.77;4539626.12;0108;576040.32;424610.12;4022951.8
1991129.08;31384.85;ESTREMOZ;5636.72;1044313.17;T2_0704;7778817.61;81800.21;2096667.68;T2;662244.04;1083376.64;4741596.56;0704;210265.63;571999.59;2826955.42
4010894.41;1056000;ÉVORA;3277.18;182567.76;T2_0705;22252652.82;1118103.16;8380039.49;T2;355064.98;911653.45;14825364.77;0705;4918724.68;1316327.71;2508563.37
3125314.06;64022;FAFE;167873.18;1675287.3;T2_0307;14385874.26;68970.5;3715592.92;T2;438282.13;252375.86;9117872.65;0307;2670161.14;2207995.17;2597840.47
2690911.24;126216.83;FARO;6065.06;325879.37;T2_0805;14096185.91;434498.79;6458494.84;T2;513625.76;302654.74;10792422.1;0805;2029322.05;1208517.23;1274441.76
4600644.08;169186.75;FELGUEIRAS;1029534.76;726167.85;T2_1303;19269126.78;90383.02;5092268.71;T2;1526540.57;3348933.34;11819687.21;1303;649076.3;2036391.4;6800363.27
1125350.54;23415;FERREIRA DO ALENTEJO;0;43789.54;T2_0208;4832193.35;76614.09;2142809;T2;145761.82;404367.31;3692149.15;0208;522710.53;347375.52;617333.67
1332931.13;10000;FERREIRA DO ZÊZERE;219247.63;185679.43;T2_1411;4219920.13;83762.99;1116195.5;T2;223209.2;609286.21;2706230.35;1411;266267.31;173340.73;1247422.47
3064820.11;8060.79;FIGUEIRA DA FOZ;1008.6;70973.36;T2_0605;12550919.41;1040097.22;4299575.91;T2;183481.38;1647822.7;9441914.97;0605;1197657.61;1037421.73;1911346.83
1374593.76;73470.48;FIGUEIRA DE CASTELO RODRIGO;53210.32;72024.75;T2_0904;4656871.67;96129.21;969812.84;T2;103542.92;579389.65;3261489.41;0904;513744.14;820953.6;881638.12
825974.56;67096.96;FIGUEIRÓ DOS VINHOS;0;68713.01;T2_1008;3242581.77;155694.67;1281486.72;T2;318422.68;11156.9;2408000.88;1008;369191.34;144844.93;465389.55
879085.24;0;FORNOS DE ALGODRES;0;117021.25;T2_0905;2635821.52;614306.04;774278.3;T2;78013.64;25474.55;2291364.75;0905;123947.33;23695.17;220509.44
677818.49;18900;FREIXO DE ESPADA À CINTA;0;740343.15;T2_0404;4764573.96;147945.47;1307072.62;T2;1186569.55;19169.81;2347683.64;0404;451907.81;214847.06;1964982.51
728760.33;48750;FRONTEIRA;0;1915.26;T2_1208;2271148.01;28978.98;775144.32;T2;325406.85;50584.86;1671245.22;1208;173245.82;138361.59;426656.97
5690491.9;659501.63;FUNCHAL;4113610.51;3021180.59;T2_3103;38492761.67;611061.8;15538470.69;T2;2515042.84;831536.43;23829848.55;3103;3522041.12;1989824.16;11140872
3268039.04;148359.55;FUNDÃO;576689.24;1495004.65;T2_0504;14077549.88;879234.05;2477052.49;T2;850671.15;613356.66;7048067.05;0504;3345401.58;423741.47;3684081.25
665609.6;1614.28;GAVIÃO;135353.86;288835.16;T2_1209;2599400.41;14650.14;922018.53;T2;246532.81;8661.67;1802713.25;1209;115689.38;200434.98;680997.78
911355.52;0;GÓIS;32802.03;359138.1;T2_0606;3950658.33;34664.22;1342375.79;T2;124747.92;574413.5;2535092.54;0606;324464.24;246697.01;1091101.55
1155614.99;0;GOLEGÃ;43362.35;162031.65;T2_1412;3661360.11;14757.05;1019434.09;T2;511782.37;243631.87;2412704.63;1412;287847.24;222898.5;960808.24
9767998.06;573430.31;GONDOMAR;78470.4;1874416.94;T2_1304;36431915.72;581280.93;12374683.65;T2;350372.66;4261500.05;25403288.12;1304;3890437.24;2679325.48;7138190.36
936913.36;268728.88;GOUVEIA;521206.68;668437.75;T2_0906;5615651.85;85755.64;1262672.36;T2;693185.63;7711.86;2760210.89;0906;696170.16;474869.53;2159270.8
2107271.77;115013.48;GRÂNDOLA;73358.21;242594.9;T2_1505;9083008.02;143942.21;3992333.57;T2;738778.01;362548.1;7089876.28;1505;460839.04;846328.73;1532292.7
3348657.41;31005.52;GUARDA;53362.11;1050651.49;T2_0907;15156592.07;637547.69;4379588.37;T2;529711.1;204567.65;9865707.77;0907;3421586.43;1499914.3;1869297.87
9323920.29;421382.2;GUIMARÃES;0;2027005.64;T2_0308;46300974.3;784447.46;11670748.81;T2;9317428.53;3099634.86;27021368;0308;4414155.07;5242251.44;14865451.23
795531.62;0;HORTA;14473.83;505269.14;T2_4701;3851101.15;67084.34;1508959.63;T2;133390.13;7197.15;2754422.65;4701;436348.25;382847.06;660330.25
2288249.47;1500;IDANHA-A-NOVA;53810.81;273430.87;T2_0505;7107615.05;21299.33;1964999.7;T2;1052958.02;165907.55;4767638.86;0505;792368.94;493090.36;1547607.25
3500535.17;235823.67;ÍLHAVO;234274.85;1281370.43;T2_0110;11962592.39;213604.85;3220557.78;T2;1461040.3;359683.38;7200547.32;0110;1189852.44;265849.52;3572192.63
5560930.38;0;LAGOA (ALGARVE);18048.33;55391.51;T2_0806;10892211.06;111565.36;3144588.19;T2;360693.34;109873.82;9870723.3;0806;477480.76;1053639.37;544007
829261.57;138683.59;LAGOA (SÃO MIGUEL);90944.06;338061.37;T2_4201;5537466.09;97159.41;1069481.64;T2;203507.27;41492.97;2647047.1;4201;2077729.73;651144.48;812689.26
7211803.79;93547.63;LAGOS;491890.74;367026.54;T2_0807;18984003.01;463009.5;5737511.17;T2;451095.61;413144.53;16450868.28;0807;716429.68;3038543.82;1816705.05
363716.12;0;LAJES DAS FLORES;65511.3;355804.82;T2_4801;1686521.57;7982.9;443982.73;T2;174140.06;115548.25;884534.22;4801;90982.92;68852.47;711004.43
521562.83;0;LAJES DO PICO;324;1084.56;T2_4601;2690494.34;119579.15;625426.79;T2;72744.51;352141.28;1486225.05;4601;777974.94;219656.28;426294.35
2367416.27;91562.66;LAMEGO;195087.83;1567409.51;T2_1805;11805277.97;208397.76;1956058.72;T2;317755.06;1282338.59;5429127.36;1805;2921996.96;897254.61;3454153.65
8532415.16;21176.54;LEIRIA;82916.01;779166.81;T2_1009;27801968.3;340680.18;5584665.33;T2;944076.51;1300334.13;20002246.82;1009;4672051.48;5544486.15;3127670
32640433.42;2275866.63;LISBOA;1031213.77;4143720.95;T2_1106;209127790.92;3439826.4;103203255.96;T2;7863293.59;2688454.21;161226418.8;1106;29898822.97;21942903.02;18002549.15
13358388.14;94634.63;LOULÉ;2750364.28;3796761.43;T2_0808;41533956.73;478023.67;12961231.83;T2;962102.98;1972506.05;28957550.53;0808;3000036.83;2159906.89;9576369.37
14709034.19;0;LOURES;360062.81;950824.52;T2_1107;51263893.77;524924.89;17326098.26;T2;877565.96;1316748.76;40118077.99;1107;7640613.73;7558020.65;3505202.05
3671921.67;2342.43;LOURINHÃ;131746.28;317370.74;T2_1108;9887706.61;276997.29;2710135.2;T2;325420.69;1053124.72;7414278.75;1108;643423;755224.59;1830004.86
1385910.04;19379.76;LOUSÃ;84996.62;452959.54;T2_0607;6118584.43;82025.96;2171173.4;T2;287805.19;905856.89;3925664.57;0607;441921.86;286555.17;1750998
3025985.16;0;LOUSADA;706049.15;2539708.32;T2_1305;14832072.07;287691.07;4949651.62;T2;273940.87;1099241.54;9344687.12;1305;868445.07;1081359.27;4618939.88
1879075.24;0;MAÇÃO;54006.79;498794.19;T2_1413;4857442.49;28494.31;1410571.32;T2;201122.66;271466.63;3720016.26;1413;112035.96;401875.39;1025390.27
3049370.72;78645.5;MACEDO DE CAVALEIROS;169713.21;1215398.69;T2_0405;9591600.85;155719.47;2286490.29;T2;463326.71;83240.65;6519002.72;0405;1062273.37;1027422.24;2010324.76
1148617.19;0;MACHICO;110272.04;492619.8;T2_3104;4743284.05;194456.54;1585684.26;T2;292961.22;27432.06;3156810.94;3104;663187.99;228052.95;923285.12
501374.58;0;MADALENA;96994.1;221197.09;T2_4602;2652535.73;37193.78;852515.26;T2;124170.05;80960.78;1811356.47;4602;317857.24;420272.85;523322.02
8843947.75;22804;MAFRA;886246.97;1662982.06;T2_1109;24609845.1;77410.65;6832846.35;T2;2059280.25;1525892.84;17914407.79;1109;538231.19;2160203.04;6157206.12
7243864.75;962261.94;MAIA;66756.16;1260048.95;T2_1306;28003072;767490.31;8728915.35;T2;514331.49;547093.93;19616309.89;1306;5036269.64;2876039.48;3350492.47
2098074.77;34331.51;MANGUALDE;400610.97;1291565.63;T2_1806;7418200.13;135050.05;2184003.98;T2;254303.86;348347.56;4555144.23;1806;533896.37;138015.43;2329159.53
661041.68;14995.36;MANTEIGAS;5049.99;399097.68;T2_0908;2692318.72;26708.36;612767.93;T2;608880.27;944.32;1408929.07;0908;254422.03;108411.1;1028967.62
4087451.43;107822.01;MARCO DE CANAVESES;0;191125.42;T2_1307;11697267.2;367814.3;3289127.17;T2;60043.99;728981.63;9311037.62;1307;1298256.53;1566644.72;1087973.05
3391474.42;12368.79;MARINHA GRANDE;426103.61;682081.4;T2_1010;9231334.42;65079.28;2377954.62;T2;316174.47;711565.58;6530919.26;1010;552121.31;696410.94;2148293.85
606093.25;69632.16;MARVÃO;14370.65;110495.35;T2_1210;2013667.54;13124.76;807233.15;T2;94844.48;141260.72;1525148.65;1210;57915.53;98697.49;430603.36
11739368.14;2344602.45;MATOSINHOS;140303.68;1996749.73;T2_1308;44340623.42;498902.04;14506734.57;T2;583501.26;3905374.88;30743885.3;1308;4626206.12;3998880.55;8970532
1497306.62;0;MEALHADA;30452.19;107756.57;T2_0111;4698622.37;28094.54;2188156.98;T2;34788.16;210989.27;3920499.41;0111;394136.77;206941.27;383986.19
1552070.13;0;MEDA;48303.6;453929.13;T2_0909;4827308.11;213823.49;1206458.66;T2;74988.77;660913.51;3398973.1;0909;190200;426620.82;1238135.01
999278.89;5797.16;MELGAÇO;997010.74;810577.27;T2_1603;7154737.5;207349.28;2107671.26;T2;128006.19;808504.26;3760235.96;1603;644605.92;445936.53;2749895.62
1782272.32;126018.37;MÉRTOLA;400793.97;417109.92;T2_0209;8209267.15;88093.13;2244169.91;T2;370645.35;95292.35;4812407.2;0209;1986999.99;697871.84;1409859.96
661066.48;2547.96;MESÃO FRIO;7255.35;432783.77;T2_1704;3433216.87;163881.56;879711.2;T2;319000.88;602420.72;1870986.22;1704;198221.97;166326.98;1364008.68
1385015.21;0;MIRA;56624.5;660544.95;T2_0608;5228212.98;58745.57;1664921.44;T2;297376.18;759098.68;3188767.16;0608;265801.51;80084.94;1773644.31
1312370.7;49273.93;MIRANDA DO CORVO;492637.42;130383.22;T2_0609;4963924.55;48690.3;1309694.07;T2;433571.48;620115.85;2830876.15;0609;407066.5;160121.08;1725981.9
1505085.65;0;MIRANDA DO DOURO;136068.87;729413.98;T2_0406;5878909.84;117902;1673253.45;T2;198460.57;353446.72;3530110.86;0406;931408.84;233869.76;1417390.14
2518316.15;15440.2;MIRANDELA;77138.56;554591.84;T2_0407;9883548.65;366858.46;3303871.1;T2;512650.81;361958.95;7434858.75;0407;926909.54;1245813.04;1521780.36
2277136.02;21785;MOGADOURO;918699.46;1001564.34;T2_0408;7350357.21;65765.04;1172176.16;T2;687290.04;266204.47;3747755.91;0408;707057.99;232678.69;2895543.31
1144691.38;68510.91;MOIMENTA DA BEIRA;44109.76;233093.1;T2_1807;5489945.37;83473.47;1322082.6;T2;125353.42;1249339.98;2950930.54;1807;818607.66;400683.09;1720407.17
2942482.05;35201.19;MOITA;167095.86;74259.84;T2_1506;15973100.3;248612.07;6637178.01;T2;2510290.31;209939.13;11604799.69;1506;1371514.28;1776527.56;2996786.33
1602463.82;57787.48;MONÇÃO;351242.83;544128.03;T2_1604;8139746.33;118468.52;2183884.28;T2;328002.34;886939.25;4466328.01;1604;1505318.39;561511.39;2168099.93
871573.98;0;MONCHIQUE;119849.3;553990.71;T2_0809;4555746.27;68479.57;1879827.66;T2;147358.82;84088.64;3094293.63;0809;556165.17;274412.42;905287.47
1050842.74;0;MONDIM DE BASTO;21152.17;103363.26;T2_1705;4493758.13;279690.77;1283522.71;T2;1152827.71;88775.05;2792349.68;1705;335290.26;178293.46;1366118.19
422278.65;0;MONFORTE;2697.39;346467.54;T2_1211;3137069.04;57208.33;1244079.45;T2;57675.44;199468.09;1898658.7;1211;632101.88;175092.27;606308.46
1764669.54;248937.02;MONTALEGRE;293347.23;695547.85;T2_1706;6672292.85;62816.56;2005747.02;T2;517686.51;75072.44;4262936.66;1706;578765.14;429703.54;1830591.05
1909741.09;71475.76;MONTEMOR-O-NOVO;89847.98;868094.37;T2_0706;7875520.99;39884.6;3247054.02;T2;345613.4;227725.27;5853888.14;0706;418876.07;657208.43;1602756.78
1919324.33;303201.17;MONTEMOR-O-VELHO;1833654.35;1092211.4;T2_0610;9719480.25;525322.12;1925119.66;T2;530479.94;473822.3;4640482.71;0610;845628.38;270716.6;4233369.16
3281240.03;30320.74;MONTIJO;43819.85;111814.71;T2_1507;13033074.46;174965.15;6215438.14;T2;224043.85;890333.21;10535576.79;1507;1197165.31;863933.47;1300332.36
665038.65;3900;MORA;46251.26;697923.58;T2_0707;3639327.98;41217.15;1077346.32;T2;285819.93;32925.9;2152472.84;0707;420034.47;368870.72;1066820.67
771763.34;52326.45;MORTÁGUA;71298.65;294565.69;T2_1808;3214923.56;47384.14;1182319.4;T2;44344.32;74490.65;2509711.94;1808;168185.86;508245.06;537025.76
1814075.29;47740.93;MOURA;477104.24;714755.51;T2_0210;8836056.91;60094.75;2652036.62;T2;1663513.5;26048.14;5037635.22;0210;869259.37;511428.56;2929162.32
445459.36;0;MOURÃO;4010.11;21171.62;T2_0708;2330744.81;122861.23;1291524.59;T2;34036.63;0;2081978.8;0708;189547.65;222133.62;59218.36
943977.75;3208.5;MURÇA;2084.85;537995.68;T2_1707;3639674.98;248453.5;1090288.51;T2;52209.56;92239.28;2464703.74;1707;487233.37;181983.98;687737.87
759715.51;99093.63;MURTOSA;89131.52;488233.33;T2_0112;4024768.15;8813.62;749766.81;T2;931401.38;697632.38;1630578.05;0112;88697.86;112282.11;2305492.24
1179565.08;160047.7;NAZARÉ;28484.63;75163.6;T2_1011;5323243.83;302179.38;1944004.83;T2;151202.56;199915.86;4176444.98;1011;531984.5;750695.69;614814.35
1366368.12;0;NELAS;34413.25;717749.69;T2_1809;5875645.14;218198.55;1988549.3;T2;208389.79;954665.01;3816441.37;1809;143986.03;243325.4;1915217.74
1352269.11;138625.87;NISA;15454.34;255075.54;T2_1212;5047268.51;191791.93;1858925.52;T2;304387.67;39024.35;3955960.17;1212;338740.57;552973.61;752567.77
277608.67;18578;NORDESTE;42440.66;1198579.34;T2_4202;2851604.57;61026.94;746313.42;T2;80440.88;121883.08;1276759.19;4202;112923.42;191810.16;1461921.96
1740259.55;162500;ÓBIDOS;100556.05;176563.71;T2_1012;7060571.82;170842.49;2536066.53;T2;589623.23;399075.6;5126739.54;1012;505513.69;679570.97;1428318.59
2985030.92;50000;ODEMIRA;276581.06;414518.79;T2_0211;12412863.94;114507.97;3747396.01;T2;685195.35;109731.8;8666559.6;0211;2210277.34;1819624.7;1536027
6621074.51;82093.03;ODIVELAS;205416.08;826017.04;T2_1116;27529254.62;658185.35;10608520.35;T2;198797.99;869372.79;21833570.87;1116;3513986.82;3945790.66;2181696.93
